Frame,DroneE,DroneN,RGVE,RGVN
529,-15.37240938333358,-9.662444488336211,-12.302027000140349,-9.661299236549693
530,-15.457811883598495,-9.773507074587855,-12.347309584515912,-9.75322560454821
531,-15.457811883598495,-9.773507074587855,0,0
532,-15.457811883598495,-9.773507074587855,-12.240629343895804,-9.717123073495763
533,-15.543214158439302,-9.773506900638829,-12.352730542615912,-9.706214342076382
534,-15.543214158439302,-9.773506900638829,-12.312974845816136,-9.687336949324134
535,-15.543214158439302,-9.773506900638829,-12.277407226841506,-9.66696824913992
536,-15.628616662419851,-9.884569482747846,-12.261697403581335,-9.758077473055673
537,-15.628616662419851,-9.884569482747846,-12.26076431136498,-9.735962273150943
538,-15.628616662419851,-9.884569482747846,0,0
539,-15.714018938689437,-9.884569306566718,-12.23783386282383,-9.70295212826688
540,-15.714018938689437,-9.884569306566718,-12.169616579539369,-9.671611430347244
541,-15.714018938689437,-9.884569306566718,-12.171653092694871,-9.647481866033432
542,-15.884823724717423,-9.995631711038712,0,0
543,-15.884823724717423,-9.995631711038712,0,0
544,-15.884823724717423,-9.995631711038712,0,0
545,-15.970226003109937,-9.995631532126495,0,0
546,-15.970226003109937,-9.995631532126495,0,0
547,-15.970226003109937,-9.995631532126495,0,0
548,-16.055628280624134,-9.995631352439778,0,0
549,-16.055628280624134,-9.995631352439778,0,0
550,-16.055628280624134,-9.995631352439778,0,0
551,-16.226433073061383,-10.106693748554367,0,0
552,-16.226433073061383,-10.106693748554367,0,0
553,-16.226433073061383,-10.106693748554367,0,0
554,-16.31183535359706,-10.106693566293998,0,0
555,-16.31183535359706,-10.106693566293998,0,0
556,-16.31183535359706,-10.106693566293998,0,0
557,-16.397237871766237,-10.217756139561015,0,0
558,-16.397237871766237,-10.217756139561015,0,0
559,-16.397237871766237,-10.217756139561015,0,0
560,-16.482640152362624,-10.217755955449451,0,0
561,-16.482640152362624,-10.217755955449451,0,0
562,-16.482640152362624,-10.217755955449451,0,0
563,-16.568042674002555,-10.328818526934862,0,0
564,-16.568042674002555,-10.328818526934862,0,0
565,-16.568042674002555,-10.328818526934862,0,0
566,-16.738847237174575,-10.328818153473033,0,0
567,-16.738847237174575,-10.328818153473033,0,0
568,-16.738847237174575,-10.328818153473033,0,0
569,-16.824249766144586,-10.439880723681803,0,0
570,-16.824249766144586,-10.439880723681803,0,0
571,-16.824249766144586,-10.439880723681803,0,0
572,-16.909652049373893,-10.439880535066678,0,0
573,-16.909652049373893,-10.439880535066678,0,0
574,-16.909652049373893,-10.439880535066678,0,0
575,-17.080456615300246,-10.439880153398903,0,0
576,-17.080456615300246,-10.439880153398903,0,0
577,-17.080456615300246,-10.439880153398903,0,0
578,-17.165859148066843,-10.550942718423439,0,0
579,-17.165859148066843,-10.550942718423439,0,0
580,-17.165859148066843,-10.550942718423439,0,0
581,-17.251261433929066,-10.550942525304752,0,0
582,-17.251261433929066,-10.550942525304752,0,0
583,-17.251261433929066,-10.550942525304752,0,0
584,-17.42206600189537,-10.550942136547079,0,0
585,-17.42206600189537,-10.550942136547079,0,0
586,-17.42206600189537,-10.550942136547079,0,0
587,-17.507468285612394,-10.550941939949478,0,0
588,-17.507468285612394,-10.550941939949478,0,0
589,-17.507468285612394,-10.550941939949478,0,0
590,-17.678273111793903,-10.662004303434317,0,0
591,-17.678273111793903,-10.662004303434317,0,0
592,-17.678273111793903,-10.662004303434317,0,0
593,-17.763675398757048,-10.662004104302426,0,0
594,-17.763675398757048,-10.662004104302426,0,0
595,-17.763675398757048,-10.662004104302426,0,0
596,-17.93447996959911,-10.662003703636419,0,0
597,-17.93447996959911,-10.662003703636419,0,0
598,-17.93447996959911,-10.662003703636419,0,0
599,-18.019881991381233,-10.550940744214811,0,0
600,-18.019881991381233,-10.550940744214811,0,0
601,-18.019881991381233,-10.550940744214811,0,0
602,-18.190686560832958,-10.55094033771971,0,0
603,-18.190686560832958,-10.55094033771971,0,0
604,-18.190686560832958,-10.55094033771971,0,0
605,-18.361491129038043,-10.550939927903134,0,0
606,-18.361491129038043,-10.550939927903134,0,0
607,-18.361491129038043,-10.550939927903134,0,0
608,-18.532295426956132,-10.439876756467035,0,0
609,-18.532295426956132,-10.439876756467035,0,0
610,-18.532295426956132,-10.439876756467035,0,0
611,-18.703099993606948,-10.439876338930812,0,0
612,-18.703099993606948,-10.439876338930812,0,0
613,-18.703099993606948,-10.439876338930812,0,0
614,-18.873904559255994,-10.439875917495408,0,0
615,-18.873904559255994,-10.439875917495408,0,0
616,-18.873904559255994,-10.439875917495408,0,0
617,-19.044708847245463,-10.328812732264158,0,0
618,-19.044708847245463,-10.328812732264158,0,0
619,-19.044708847245463,-10.328812732264158,0,0
620,-19.21551341156488,-10.328812303148467,0,0
621,-19.21551341156488,-10.328812303148467,0,0
622,-19.21551341156488,-10.328812303148467,0,0
623,-19.300915693662866,-10.328812087028282,0,0
624,-19.300915693662866,-10.328812087028282,0,0
625,-19.300915693662866,-10.328812087028282,0,0
626,-19.47171997290964,-10.217748894601204,0,0
627,-19.47171997290964,-10.217748894601204,0,0
628,-19.47171997290964,-10.217748894601204,0,0
629,-19.557121967362768,-10.106685918535323,0,0
630,-19.557121967362768,-10.106685918535323,0,0
631,-19.557121967362768,-10.106685918535323,0,0
632,-19.6425239612027,-9.995622940500173,0,0
633,-19.6425239612027,-9.995622940500173,0,0
634,-19.6425239612027,-9.995622940500173,0,0
635,-19.8133282279284,-9.884559738974026,0,0
636,-19.8133282279284,-9.884559738974026,0,0
637,-19.8133282279284,-9.884559738974026,0,0
638,-19.813327938955958,-9.773496981741737,0,0
639,-19.813327938955958,-9.773496981741737,0,0
640,-19.813327938955958,-9.773496981741737,0,0
641,-19.898729923053455,-9.662434000151965,0,0
642,-19.898729923053455,-9.662434000151965,0,0
643,-19.898729923053455,-9.662434000151965,0,0
644,-19.984131906313113,-9.551371018693537,0,0
645,-19.984131906313113,-9.551371018693537,0,0
646,-19.984131906313113,-9.551371018693537,0,0
647,-19.984131323159033,-9.329245502010703,0,0
648,-19.984131323159033,-9.329245502010703,0,0
649,-19.984131323159033,-9.329245502010703,0,0
650,-19.984131031367472,-9.21818274546137,0,0
651,-19.984131031367472,-9.21818274546137,0,0
652,-19.984131031367472,-9.21818274546137,0,0
653,-19.984130448170887,-8.996057229248859,0,0
654,-19.984130448170887,-8.996057229248859,0,0
655,-19.984130448170887,-8.996057229248859,0,0
656,-19.898727890435065,-8.884994694410617,0,0
657,-19.898727890435065,-8.884994694410617,0,0
658,-19.898727890435065,-8.884994694410617,0,0
659,-19.89872730966699,-8.66286917910138,0,0
660,-19.89872730966699,-8.66286917910138,0,0
661,-19.89872730966699,-8.66286917910138,0,0
662,-19.813324758362704,-8.551806643542385,0,0
663,-19.813324758362704,-8.551806643542385,0,0
664,-19.813324758362704,-8.551806643542385,0,0
665,-19.813324469080605,-8.440743885428068,0,0
666,-19.813324469080605,-8.440743885428068,0,0
667,-19.813324469080605,-8.440743885428068,0,0
668,-19.72792163227056,-8.218618590754211,0,0
669,-19.72792163227056,-8.218618590754211,0,0
670,-19.72792163227056,-8.218618590754211,0,0
671,-19.64251880172812,-7.996493295252364,0,0
672,-19.64251880172812,-7.996493295252364,0,0
673,-19.64251880172812,-7.996493295252364,0,0
674,-19.557116259283873,-7.885430757735914,0,0
675,-19.557116259283873,-7.885430757735914,0,0
676,-19.557116259283873,-7.885430757735914,0,0
677,-19.471713437356602,-7.663305459071006,0,0
678,-19.471713437356602,-7.663305459071006,0,0
679,-19.471713437356602,-7.663305459071006,0,0
680,-19.30090837049582,-7.441180377744786,0,0
681,-19.30090837049582,-7.441180377744786,0,0
682,-19.30090837049582,-7.441180377744786,0,0
683,-19.21550584056654,-7.330117835266128,0,0
684,-19.21550584056654,-7.330117835266128,0,0
685,-19.21550584056654,-7.330117835266128,0,0
686,-19.130103312719722,-7.219055292360498,0,0
687,-19.130103312719722,-7.219055292360498,0,0
688,-19.130103312719722,-7.219055292360498,0,0
689,-19.04470050984013,-6.9969299902772395,0,0
690,-19.04470050984013,-6.9969299902772395,0,0
691,-19.04470050984013,-6.9969299902772395,0,0
692,-18.95929798936387,-6.88586744486084,0,0
693,-18.95929798936387,-6.88586744486084,0,0
694,-18.95929798936387,-6.88586744486084,0,0
695,-18.87389519509945,-6.663742139971184,0,0
696,-18.87389519509945,-6.663742139971184,0,0
697,-18.87389519509945,-6.663742139971184,0,0
698,-18.788492680911027,-6.552679592396402,0,0
699,-18.788492680911027,-6.552679592396402,0,0
700,-18.788492680911027,-6.552679592396402,0,0
701,-18.7030901681109,-6.4416170445369705,0,0
702,-18.7030901681109,-6.4416170445369705,0,0
703,-18.7030901681109,-6.4416170445369705,0,0
704,-18.61768738617729,-6.21949173662158,0,0
705,-18.61768738617729,-6.21949173662158,0,0
706,-18.61768738617729,-6.21949173662158,0,0
707,-18.53228487964477,-6.108429187220832,0,0
708,-18.53228487964477,-6.108429187220832,0,0
709,-18.53228487964477,-6.108429187220832,0,0
710,-18.361480143124258,-5.997366843660407,0,0
711,-18.361480143124258,-5.997366843660407,0,0
712,-18.361480143124258,-5.997366843660407,0,0
713,-18.276077377380773,-5.77524153072761,0,0
714,-18.276077377380773,-5.77524153072761,0,0
715,-18.276077377380773,-5.77524153072761,0,0
716,-18.10527265108837,-5.664179180905538,0,0
717,-18.10527265108837,-5.664179180905538,0,0
718,-18.10527265108837,-5.664179180905538,0,0
719,-18.019869895328124,-5.442053866212085,0,0
720,-18.019869895328124,-5.442053866212085,0,0
721,-18.019869895328124,-5.442053866212085,0,0
722,-17.93446740735354,-5.3309913074151485,0,0
723,-17.93446740735354,-5.3309913074151485,0,0
724,-17.93446740735354,-5.3309913074151485,0,0
725,-17.849064660188226,-5.108865992315673,0,0
726,-17.849064660188226,-5.108865992315673,0,0
727,-17.849064660188226,-5.108865992315673,0,0
728,-17.763662178440768,-4.9978034328548855,0,0
729,-17.763662178440768,-4.9978034328548855,0,0
730,-17.763662178440768,-4.9978034328548855,0,0
731,-17.678259696978664,-4.886740872652251,0,0
732,-17.678259696978664,-4.886740872652251,0,0
733,-17.678259696978664,-4.886740872652251,0,0
734,-17.592857220314908,-4.775678312234555,0,0
735,-17.592857220314908,-4.775678312234555,0,0
736,-17.592857220314908,-4.775678312234555,0,0
737,-17.50745474507993,-4.664615749584756,0,0
738,-17.50745474507993,-4.664615749584756,0,0
739,-17.50745474507993,-4.664615749584756,0,0
740,-17.422052273050596,-4.553553187774769,0,0
741,-17.422052273050596,-4.553553187774769,0,0
742,-17.422052273050596,-4.553553187774769,-16.090377624718943,3.3704620189735595
743,-17.422052273050596,-4.553553187774769,-16.11955028387084,3.3007225324491873
744,-17.422052273050596,-4.553553187774769,0,0
745,-17.422052273050596,-4.553553187774769,-16.184869550827074,3.1641608253156353
746,-17.33664980289932,-4.442490624524724,-16.065176107463163,3.5952052744546714
747,-17.33664980289932,-4.442490624524724,-16.186340141082994,2.975979341451845
748,-17.33664980289932,-4.442490624524724,-16.189263891775607,3.0997352554326962
749,-17.33664955007738,-4.331427863952207,-16.27035179834352,2.8174986219439457
750,-17.33664955007738,-4.331427863952207,-16.305943003668713,2.7698123398906977
751,-17.33664955007738,-4.331427863952207,-16.234700028800496,3.424418320805467
752,-17.336649296990327,-4.2203651060011085,-16.34118711884686,2.9427308431041483
753,-17.336649296990327,-4.2203651060011085,-16.347797714388825,3.060406423349967
754,-17.336649296990327,-4.2203651060011085,0,0
755,-17.251247084520053,-4.220365300187337,-16.317185122036083,2.9686054798599972
756,-17.251247084520053,-4.220365300187337,-16.340523249357602,2.9128138906405017
757,-17.251247084520053,-4.220365300187337,-16.377809273983996,2.8628568332513824
758,-17.165844619268313,-4.109302734706896,-16.303322049876073,3.109793481900131
759,-17.165844619268313,-4.109302734706896,-16.335540652252476,3.0729060496187115
760,-17.165844619268313,-4.109302734706896,-16.36775925462888,3.0360186173372883
761,-17.1658443687737,-3.9982399752696756,-16.39997760651067,3.1101939444930915
762,-17.1658443687737,-3.9982399752696756,-16.449664022217707,2.9049363577478298
763,-17.1658443687737,-3.9982399752696756,-16.464414811263477,3.0364190799302513
764,-17.08044215863076,-3.99824016738124,0,0
765,-17.08044215863076,-3.99824016738124,0,0
766,-17.08044215863076,-3.99824016738124,-16.520775270206734,2.463107516810187
767,-17.08044215863076,-3.99824016738124,-16.535467173359706,2.73072489704543
768,-17.08044215863076,-3.99824016738124,-16.56691866615572,2.694715736961188
769,-17.08044215863076,-3.99824016738124,-16.59253562712135,2.6726544741818183
770,-16.99503994738486,-3.9982403586789443,-16.55204956465173,2.475533696639844
771,-16.99503994738486,-3.9982403586789443,-16.554912482593508,2.915934486615237
772,-16.99503994738486,-3.9982403586789443,-16.597865901184335,2.7104086434729853
773,-16.909637490647103,-3.8871777902674642,-16.54525809667763,2.605949884518494
774,-16.909637490647103,-3.8871777902674642,-16.576709589473644,2.569940724434251
775,-16.909637490647103,-3.8871777902674642,0,0
776,-16.909637490647103,-3.8871777902674642,-16.637967541708754,2.330109329423582
777,-16.909637490647103,-3.8871777902674642,-16.66295070238719,2.4421308150462675
778,-16.909637490647103,-3.8871777902674642,-16.676449802524814,2.402806980152403
779,-16.909637244052295,-3.7761150301010824,-16.712653927594474,2.3324729571374148
780,-16.909637244052295,-3.7761150301010824,-16.728737602919104,2.275157408213383
781,-16.909637244052295,-3.7761150301010824,-16.763208772005473,2.5337754618127546
782,-16.824235035358363,-3.776115219363481,-16.705770499646707,2.344613358648214
783,-16.824235035358363,-3.776115219363481,-16.72554869421188,2.6097770402493934
784,-16.824235035358363,-3.776115219363481,-16.75634208671117,2.1262285130211422
785,-16.824234789906978,-3.665052460560143,-16.778104547521636,2.4853346272584584
786,-16.824234789906978,-3.665052460560143,-16.78973253346475,2.2941358816234407
787,-16.824234789906978,-3.665052460560143,-16.821184026260763,2.258126721539198
788,-16.738832581457928,-3.6650526492448368,0,0
789,-16.738832581457928,-3.6650526492448368,-16.778902374268487,2.194221578160511
790,-16.738832581457928,-3.6650526492448368,0,0
791,-16.73883233694557,-3.553989890434794,-16.82405171912186,2.3827298523426936
792,-16.73883233694557,-3.553989890434794,-16.857339529564292,2.518369295289803
793,-16.73883233694557,-3.553989890434794,-16.876173874059358,2.190282908065388
794,-16.653430132151442,-3.5539900778980433,-16.81097029340059,1.773722651290167
795,-16.653430132151442,-3.5539900778980433,-16.843783440289627,2.1223210831709007
796,-16.653430132151442,-3.5539900778980433,0,0
797,-16.653430132151442,-3.5539900778980433,-16.890693075476882,1.824974646189835
798,-16.653430132151442,-3.5539900778980433,0,0
799,-16.653430132151442,-3.5539900778980433,-16.966033713287416,2.0259626665789305
800,-16.568027925580438,-3.5539902644293546,-16.905194637479738,1.877497349518026
801,-16.568027925580438,-3.5539902644293546,0,0
802,-16.568027925580438,-3.5539902644293546,0,0
803,-16.568027684049092,-3.4429275046364523,-16.985956894054105,1.910291951241041
804,-16.568027684049092,-3.4429275046364523,-17.016676956785094,1.875120213484339
805,-16.482625480214224,-3.442927690405946,-16.98953431192264,2.1077820209963987
806,-16.482625480214224,-3.442927690405946,-17.035231100151165,2.2087401456930023
807,-16.482625480214224,-3.442927690405946,-17.044424722354094,1.9134951603621495
808,-16.482625480214224,-3.442927690405946,-17.06890226649767,1.8745687343627173
809,-16.482625480214224,-3.442927690405946,-17.14909838349278,2.262990308875806
810,-16.482625480214224,-3.442927690405946,0,0
811,-16.482625480214224,-3.442927690405946,-17.179857507438673,1.893601472268914
812,-16.397223036276788,-3.33186511629041,-17.084821047060654,1.7019592772549483
813,-16.397223036276788,-3.33186511629041,-17.121239954835268,1.6531640118981352
814,-16.397223036276788,-3.33186511629041,-17.117352696030583,1.3822577933390692
815,-16.397223036276788,-3.33186511629041,-17.199102604844093,1.6661065350082955
816,-16.397223036276788,-3.33186511629041,0,0
817,-16.397223036276788,-3.33186511629041,-17.23570618945527,1.436924074061765
818,-16.31182059552476,-3.220802540778451,0,0
819,-16.31182059552476,-3.220802540778451,0,0
820,-16.31182059552476,-3.220802540778451,0,0
821,-16.311820357504644,-3.109739780823112,0,0
822,-16.311820357504644,-3.109739780823112,-17.341747652007736,1.4018333138981287
823,-16.311820357504644,-3.109739780823112,-17.354838347244726,1.2083600799690144
824,-16.226417918650906,-2.998677205037342,-17.36033148584709,1.454465597525426
825,-16.226417918650906,-2.998677205037342,-17.378231949320895,1.2606943213741055
826,-16.226417918650906,-2.998677205037342,-17.359292721137162,0.987203112882034
827,-16.141015484206957,-2.887614627463261,-17.34012812763781,1.0955958883697505
828,-16.141015484206957,-2.887614627463261,0,0
829,-16.1410152484737,-2.7765518684506976,-17.52434799181667,1.321136896280155
830,-16.1410152484737,-2.7765518684506976,-17.50223399276628,1.0213996300778447
831,-16.1410152484737,-2.7765518684506976,-17.482130357265927,0.7489112062575618
832,-16.1410152484737,-2.7765518684506976,-17.698051585524713,1.0957479643577739
833,-16.05561281705123,-2.665489289729615,-17.480267813414798,0.6602652553861268
834,-16.05561281705123,-2.665489289729615,-17.524822420119516,0.5537540396034513
835,-16.05561281705123,-2.665489289729615,-17.563807700986143,0.46055672579361007
836,-15.970210388589532,-2.5544267113560615,-17.59398306524919,0.6158694084531411
837,-15.970210388589532,-2.5544267113560615,-17.641798736714286,0.5211513932342116
838,-15.970210388589532,-2.5544267113560615,-17.81750752058464,0.645078230740249
839,-15.970210155468953,-2.443363951666962,-17.772221513380632,0.4929069042042751
840,-15.970210155468953,-2.443363951666962,0,0
841,-15.970210155468953,-2.443363951666962,-18.02466707000609,0.5262734910743792
842,-15.88480773029385,-2.3323013709516376,-17.93808006244629,0.4591875055862067
843,-15.88480773029385,-2.3323013709516376,0,0
844,-15.88480773029385,-2.3323013709516376,-17.982231293460437,0.22284616526419354
845,-15.799405308119992,-2.2212387900630395,0,0
846,-15.799405308119992,-2.2212387900630395,0,0
847,-15.799405308119992,-2.2212387900630395,0,0
848,-15.714003116105943,-2.221238966732699,-18.057927744404974,0.06528610555833314
849,-15.714003116105943,-2.221238966732699,-18.04766934218806,-0.06629986976269286
850,-15.714003116105943,-2.221238966732699,-18.027778886131962,-0.1873113908006352
851,-15.628600697852121,-2.110176382714562,0,0
852,-15.628600697852121,-2.110176382714562,-18.09197041835117,-0.14189260086051125
853,-15.628600697852121,-2.110176382714562,-18.183408783388114,-0.15901744211095137
854,-15.628600469815243,-1.9991136242085275,-18.161751808281497,-0.15651121346363928
855,-15.628600469815243,-1.9991136242085275,0,0
856,-15.628600469815243,-1.9991136242085275,0,0
857,-15.543198281251716,-1.999113799000319,0,0
858,-15.543198281251716,-1.999113799000319,0,0
859,-15.543198281251716,-1.999113799000319,0,0
860,-15.543198281251716,-1.999113799000319,0,0
861,-15.543198281251716,-1.999113799000319,0,0
862,-15.457795867877193,-1.8880512133688496,0,0
863,-15.457795867877193,-1.8880512133688496,0,0
864,-15.457795867877193,-1.8880512133688496,-18.116964669897424,-0.5916116372422753
865,-15.457795867877193,-1.8880512133688496,-18.417287428067617,-0.48240175858143375
866,-15.457795867877193,-1.8880512133688496,0,0
867,-15.457795867877193,-1.8880512133688496,0,0
868,-15.457795867877193,-1.8880512133688496,0,0
869,-15.457795867877193,-1.8880512133688496,-18.560820709715664,-0.5723786128528296
870,-15.457795867877193,-1.8880512133688496,0,0
871,-15.457795867877193,-1.8880512133688496,-18.5547491280786,-0.6527954673655652
872,-15.37239368027293,-1.8880513864668855,-18.58822263634933,-0.631086950988009
873,-15.37239368027293,-1.8880513864668855,0,0
874,-15.372393455911212,-1.7769886275489921,-18.65527654633325,-0.5537470098441841
875,-15.372393455911212,-1.7769886275489921,-18.521377672667704,-0.6360166750184066
876,-15.372393455911212,-1.7769886275489921,-18.547619437559327,-0.6586160173777602
877,-15.372393455911212,-1.7769886275489921,0,0
878,-15.372393455911212,-1.7769886275489921,0,0
879,-15.372393455911212,-1.7769886275489921,-18.640632822156267,-0.720437206971041
880,-15.28699126991989,-1.7769887996884144,-18.58147240105657,-0.7430367214698166
881,-15.28699126991989,-1.7769887996884144,-18.607714165948195,-0.7656360638291702
882,-15.28699126991989,-1.7769887996884144,-18.633955930839818,-0.7882354061885235
883,-15.28699126991989,-1.7769887996884144,-18.572909308369205,-0.8367556823473654
884,-15.28699126991989,-1.7769887996884144,0,0
885,-15.28699126991989,-1.7769887996884144,0,0
886,-15.28699126991989,-1.7769887996884144,0,0
887,-15.201588861914416,-1.6659262109315394,-18.500400967466298,-0.8462624295103348
888,-15.201588861914416,-1.6659262109315394,-18.511798657553552,-0.8735094847105542
889,-15.201588861914416,-1.6659262109315394,0,0
890,-15.201588861914416,-1.6659262109315394,-18.72160020968592,-0.8901861586828795
891,-15.201588861914416,-1.6659262109315394,0,0
892,-15.201588861914416,-1.6659262109315394,-18.671019757580506,-0.9685044318836393
893,-15.201588861914416,-1.6659262109315394,0,0
894,-15.201588861914416,-1.6659262109315394,-18.624528388408173,-1.0664647086249461
895,-15.201588861914416,-1.6659262109315394,-18.72061327813873,-1.08706155897507
896,-15.116186457339229,-1.5548636216271856,-18.491963195794888,-1.0422527052236048
897,-15.116186457339229,-1.5548636216271856,0,0
898,-15.116186457339229,-1.5548636216271856,0,0
899,-15.116186457339229,-1.5548636216271856,0,0
900,-15.116186457339229,-1.5548636216271856,0,0
901,-15.116186236938018,-1.4438008622689114,0,0
902,-15.116186236938018,-1.4438008622689114,0,0
903,-15.116186236938018,-1.4438008622689114,0,0
904,-15.116186236938018,-1.4438008622689114,-18.629630283671656,-1.335088705740126
905,-15.116186236938018,-1.4438008622689114,-18.907630486580597,-1.3771424724286665
906,-15.030783834935038,-1.3327382724521624,-18.581037912238646,-1.349420559516977
907,-15.030783615737967,-1.2216755111790896,-18.77927007016031,-1.3088916793904093
908,-15.030783615737967,-1.2216755111790896,0,0
909,-15.030783615737967,-1.2216755111790896,0,0
910,-14.945381218798449,-1.1106129213791582,0,0
911,-14.945381218798449,-1.1106129213791582,0,0
912,-14.945381218798449,-1.1106129213791582,-19.010758096792504,-1.6556679214961674
913,-14.945381218798449,-1.1106129213791582,-18.757357880799695,-1.709043180387274
914,-14.945381000520168,-0.9995501624997575,-18.696393208187903,-1.6831463734510743
915,-14.945381000520168,-0.9995501624997575,0,0
916,-14.859978606173092,-0.8884875701437168,0,0
917,-14.859978606173092,-0.8884875701437168,0,0
918,-14.859978606173092,-0.8884875701437168,0,0
919,-14.859978389343826,-0.7774248101984625,0,0
920,-14.859978389343826,-0.7774248101984625,0,0
921,-14.859978389343826,-0.7774248101984625,0,0
922,-14.859978389343826,-0.7774248101984625,0,0
923,-14.774575998937024,-0.6663622169491187,0,0
924,-14.774575998937024,-0.6663622169491187,0,0
925,-14.68917361085755,-0.5552996226950971,0,0
926,-14.68917361085755,-0.5552996226950971,0,0
927,-14.68917361085755,-0.5552996226950971,0,0
928,-14.689173396355615,-0.4442368638851397,0,0
929,-14.689173396355615,-0.4442368638851397,0,0
930,-14.689173396355615,-0.4442368638851397,0,0
931,-14.689173396355615,-0.4442368638851397,0,0
932,-14.603770800062046,-0.2221115083061162,0,0
933,-14.603770800062046,-0.2221115083061162,0,0
934,-14.518368419413841,-0.11104891147344413,0,0
935,-14.518368419413841,-0.11104891147344413,0,0
936,-14.518368419413841,-0.11104891147344413,0,0
937,-14.518368419413841,-0.11104891147344413,0,0
938,-14.432965831694968,0.11107644496452342,0,0
939,-14.432965831694968,0.11107644496452342,0,0
940,-14.432965621234489,0.22213920418648203,-19.259382516039324,-3.40626699325081
941,-14.432965621234489,0.22213920418648203,0,0
942,-14.432965621234489,0.22213920418648203,0,0
943,-14.432965621234489,0.22213920418648203,0,0
944,-14.347563247997316,0.33320180369406527,0,0
945,-14.347563247997316,0.33320180369406527,0,0
946,-14.262160877291874,0.4442644017665898,0,0
947,-14.262160877291874,0.4442644017665898,0,0
948,-14.262160877291874,0.4442644017665898,0,0
949,-14.176758509342804,0.5553270015746584,0,0
950,-14.176758509342804,0.5553270015746584,0,0
951,-14.176758509342804,0.5553270015746584,0,0
952,-14.091356144639851,0.666389602490369,0,0
953,-14.091356144639851,0.666389602490369,0,0
954,-14.091356144639851,0.666389602490369,0,0
955,-14.091356144639851,0.666389602490369,0,0
956,-14.091355939119383,0.7774523626802166,0,0
957,-14.091355939119383,0.7774523626802166,0,0
958,-14.005953577008874,0.8885149650820486,0,0
959,-14.005953577008874,0.8885149650820486,0,0
960,-14.005953577008874,0.8885149650820486,0,0
961,-13.920551015564554,1.1106403274601144,0,0
962,-13.920551015564554,1.1106403274601144,0,0
963,-13.920551015564554,1.1106403274601144,0,0
964,-13.920551015564554,1.1106403274601144,0,0
965,-13.920551015564554,1.1106403274601144,0,0
966,-13.920551015564554,1.1106403274601144,0,0
967,-13.920551015564554,1.1106403274601144,0,0
968,-13.835148658802858,1.2217029320136255,0,0
969,-13.835148658802858,1.2217029320136255,0,0
970,-13.835148658802858,1.2217029320136255,0,0
971,-13.835148456568982,1.3327656916919441,0,0
972,-13.835148456568982,1.3327656916919441,0,0
973,-13.749746105993943,1.4438282967451659,0,0
974,-13.749746105993943,1.4438282967451659,0,0
975,-13.749746105993943,1.4438282967451659,0,0
976,-13.749746105993943,1.4438282967451659,0,0
977,-13.664343756398402,1.5548909033958829,0,0
978,-13.664343756398402,1.5548909033958829,0,0
979,-13.664343557206248,1.6659536626982927,0,0
980,-13.664343557206248,1.6659536626982927,0,0
981,-13.664343557206248,1.6659536626982927,0,0
982,-13.578941212429296,1.7770162694678124,0,0
983,-13.578941212429296,1.7770162694678124,0,0
984,-13.578941212429296,1.7770162694678124,0,0
985,-13.49353886930576,1.8880788780734108,0,0
986,-13.49353886930576,1.8880788780734108,0,0
987,-13.49353886930576,1.8880788780734108,0,0
988,-13.49353886930576,1.8880788780734108,0,0
989,-13.493538672461172,1.99914163721425,0,0
990,-13.493538672461172,1.99914163721425,0,0
991,-13.408136333951825,2.1102042465950754,0,0
992,-13.408136333951825,2.1102042465950754,0,0
993,-13.408136333951825,2.1102042465950754,0,0
994,-13.408136333951825,2.1102042465950754,0,0
995,-13.408136138291137,2.2212670066769866,0,0
996,-13.408136138291137,2.2212670066769866,0,0
997,-13.408136138291137,2.2212670066769866,0,0
998,-13.322733995727825,2.2212668567177465,0,0
999,-13.322733995727825,2.2212668567177465,0,0
1000,-13.32273380147568,2.332329616631383,0,0
1001,-13.32273380147568,2.332329616631383,0,0
1002,-13.32273380147568,2.332329616631383,0,0
1003,-13.23733146807027,2.4433922275861817,0,0
1004,-13.23733146807027,2.4433922275861817,0,0
1005,-13.23733146807027,2.4433922275861817,0,0
1006,-13.237331274981788,2.5544549871105002,0,0
1007,-13.237331274981788,2.5544549871105002,0,0
1008,-13.237331274981788,2.5544549871105002,0,0
1009,-13.23733108172938,2.665517747098722,0,0
1010,-13.23733108172938,2.665517747098722,0,0
1011,-13.23733108172938,2.665517747098722,0,0
1012,-13.151928754591573,2.7765803592381766,0,0
1013,-13.151928754591573,2.7765803592381766,0,0
1014,-13.151928754591573,2.7765803592381766,0,0
1015,-13.151928562747704,2.8876431201281108,0,0
1016,-13.151928562747704,2.8876431201281108,0,0
1017,-13.151928562747704,2.8876431201281108,0,0
1018,-13.151928370699435,2.9987058798911557,0,0
1019,-13.151928370699435,2.9987058798911557,0,0
1020,-13.151928370699435,2.9987058798911557,0,0
1021,-13.151928370699435,2.9987058798911557,0,0
1022,-13.06652604864533,3.1097684933441823,0,0
1023,-13.06652604864533,3.1097684933441823,0,0
1024,-13.066525858025837,3.220831253199355,0,0
1025,-13.066525858025837,3.220831253199355,0,0
1026,-13.066525858025837,3.220831253199355,0,0
1027,-12.98112353829906,3.3318938662304083,0,0
1028,-12.98112353829906,3.3318938662304083,0,0
1029,-12.98112353829906,3.3318938662304083,0,0
